,DateTime,e,d,spread,level,position,signal,pair1_share,pair2_share,cash,asset
1289,2020-02-06 14:45:00,4.15,7.76,0.23714617230461665,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1290,2020-02-06 15:00:00,4.17,7.77,0.24039694775775744,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1291,2020-02-07 09:45:00,4.15,7.76,0.23714617230461665,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1292,2020-02-07 10:00:00,4.13,7.72,0.23856307786128927,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1293,2020-02-07 10:15:00,4.15,7.73,0.24182901726040096,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1294,2020-02-07 10:30:00,4.14,7.72,0.24098145872557075,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1295,2020-02-07 10:45:00,4.14,7.71,0.24254847509684807,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1296,2020-02-07 11:00:00,4.11,7.67,0.24156417187700252,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1297,2020-02-07 11:15:00,4.11,7.66,0.24314141014530777,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1298,2020-02-07 11:30:00,4.11,7.64,0.2463020732819825,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1299,2020-02-07 13:15:00,4.11,7.63,0.24788550895193162,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1300,2020-02-07 13:30:00,4.1,7.65,0.24228465401901977,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1301,2020-02-07 13:45:00,4.11,7.69,0.23841585509468843,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1302,2020-02-07 14:00:00,4.11,7.7,0.23684476590518622,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1303,2020-02-07 14:15:00,4.12,7.74,0.23301088176440476,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1304,2020-02-07 14:30:00,4.15,7.73,0.24182901726040096,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1305,2020-02-07 14:45:00,4.13,7.72,0.23856307786128927,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1306,2020-02-07 15:00:00,4.15,7.72,0.24339400513095488,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1307,2020-02-10 09:45:00,4.25,7.72,0.2672046538246733,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1308,2020-02-10 10:00:00,4.24,7.73,0.26328395226166035,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1309,2020-02-10 10:15:00,4.26,7.78,0.26019514859123505,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1310,2020-02-10 10:30:00,4.28,7.79,0.26332607159998744,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1311,2020-02-10 10:45:00,4.29,7.81,0.2625599138601873,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1312,2020-02-10 11:00:00,4.3,7.82,0.2633412386471141,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1313,2020-02-10 11:15:00,4.29,7.82,0.261012948887523,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1314,2020-02-10 11:30:00,4.25,7.74,0.26407670133929506,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1315,2020-02-10 13:15:00,4.26,7.75,0.2648659321004765,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1316,2020-02-10 13:30:00,4.28,7.78,0.26487899790366143,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1317,2020-02-10 13:45:00,4.28,7.8,0.26177513750507453,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1318,2020-02-10 14:00:00,4.29,7.8,0.2641088608512947,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1319,2020-02-10 14:30:00,4.3,7.82,0.2633412386471141,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1320,2020-02-10 14:45:00,4.31,7.83,0.26411913204317017,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1321,2020-02-10 15:00:00,4.34,7.84,0.2695125599258579,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1322,2020-02-11 09:45:00,4.35,8.09,0.23386514833776761,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1323,2020-02-11 10:00:00,4.32,8.09,0.2269447054931939,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1324,2020-02-11 10:15:00,4.33,8.12,0.22478199883039673,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1325,2020-02-11 10:30:00,4.34,8.07,0.23455611070205462,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1326,2020-02-11 10:45:00,4.52,8.08,0.2736966008726609,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1327,2020-02-11 11:00:00,4.47,8.03,0.2700774032582032,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1328,2020-02-11 11:15:00,4.51,8.02,0.2804926317829717,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1329,2020-02-11 11:30:00,4.5,8.04,0.27526178267567425,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1330,2020-02-11 13:15:00,4.51,8.03,0.2789861481473126,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1331,2020-02-11 13:30:00,4.53,8.06,0.27890271400789324,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1332,2020-02-11 13:45:00,4.54,8.04,0.2841113979526566,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1333,2020-02-11 14:00:00,4.58,8.03,0.29438799275881933,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1334,2020-02-11 14:15:00,4.57,8.05,0.2891948523134811,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1335,2020-02-11 14:30:00,4.58,8.05,0.2913806455334613,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1336,2020-02-11 14:45:00,4.54,8.01,0.288630853538119,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1337,2020-02-11 15:00:00,4.57,7.99,0.29823943036808465,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1338,2020-02-12 09:45:00,4.69,7.99,0.3241588079201594,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1339,2020-02-12 10:00:00,4.71,7.9,0.3421091530035245,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1340,2020-02-12 10:15:00,4.73,7.96,0.3371992187626318,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1341,2020-02-12 10:30:00,4.68,7.95,0.3280918661259713,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1342,2020-02-12 10:45:00,4.66,7.92,0.3283799204066755,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1343,2020-02-12 11:00:00,4.64,7.91,0.32560625874985605,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1344,2020-02-12 11:15:00,4.66,7.92,0.3283799204066755,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1345,2020-02-12 11:30:00,4.67,7.95,0.3259528278772219,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1346,2020-02-12 13:15:00,4.72,7.98,0.33204905526505524,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1347,2020-02-12 13:30:00,4.77,7.99,0.34107253036222107,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1348,2020-02-12 13:45:00,4.77,7.99,0.34107253036222107,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1349,2020-02-12 14:00:00,4.74,7.98,0.33627739137457646,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1350,2020-02-12 14:15:00,4.79,7.97,0.3482865957670094,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1351,2020-02-12 14:30:00,4.76,7.98,0.34048792391092,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1352,2020-02-12 14:45:00,4.79,7.97,0.3482865957670094,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1353,2020-02-12 15:00:00,4.79,8.0,0.343744500401002,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1354,2020-02-13 09:45:00,4.99,8.13,0.36516242428553114,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1355,2020-02-13 10:00:00,5.05,8.04,0.39057262918666846,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1356,2020-02-13 10:15:00,5.04,8.06,0.3855868565962277,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1357,2020-02-13 10:30:00,5.01,8.05,0.3811175625041412,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1358,2020-02-13 10:45:00,5.06,8.06,0.3895472578123247,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1359,2020-02-13 11:00:00,5.02,8.05,0.3831115811110055,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1360,2020-02-13 11:15:00,4.98,8.04,0.3766142769359617,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1361,2020-02-13 11:30:00,4.9,8.01,0.3649390466014435,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1362,2020-02-13 13:15:00,4.94,7.98,0.3776055868674226,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1363,2020-02-13 13:30:00,4.98,7.95,0.39022364723297764,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1364,2020-02-13 13:45:00,4.98,7.96,0.38870390729535176,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1365,2020-02-13 14:00:00,4.92,7.96,0.37658254676300684,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1366,2020-02-13 14:15:00,4.99,7.98,0.3876761654310188,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1367,2020-02-13 14:30:00,5.01,7.98,0.3916761707643648,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1368,2020-02-13 14:45:00,5.0,8.01,0.38514175391896277,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1369,2020-02-13 15:00:00,5.0,8.0,0.3866520014122785,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1370,2020-02-14 09:45:00,4.85,7.92,0.3683431772185126,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1371,2020-02-14 10:00:00,4.86,7.95,0.3658321941088185,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1372,2020-02-14 10:15:00,4.81,7.88,0.366182850280506,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1373,2020-02-14 10:30:00,4.83,7.92,0.3642109399336022,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1374,2020-02-14 10:45:00,4.84,7.94,0.3632301296886855,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1375,2020-02-14 11:00:00,4.84,7.94,0.3632301296886855,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1376,2020-02-14 11:15:00,4.82,7.94,0.3590893370226542,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1377,2020-02-14 11:30:00,4.81,7.98,0.3509373397852611,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1378,2020-02-14 13:15:00,4.83,8.14,0.3310868689555899,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1379,2020-02-14 13:30:00,4.82,8.12,0.33198838487850724,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1380,2020-02-14 13:45:00,4.8,8.08,0.33380052494236634,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1381,2020-02-14 14:00:00,4.81,8.08,0.3358816911461908,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1382,2020-02-14 14:15:00,4.76,8.06,0.32842844275627914,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1383,2020-02-14 14:30:00,4.72,8.04,0.32299318549686395,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1384,2020-02-14 14:45:00,4.75,8.06,0.32632539255950044,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1385,2020-02-14 15:00:00,4.77,8.07,0.3290280674899908,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1386,2020-02-17 09:45:00,4.74,8.1,0.3182329823475911,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1387,2020-02-17 10:00:00,4.75,8.13,0.3158711325686536,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1388,2020-02-17 10:15:00,4.75,8.13,0.3158711325686536,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1389,2020-02-17 10:30:00,4.79,8.12,0.325744868238822,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1390,2020-02-17 10:45:00,4.8,8.13,0.32634243243594896,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1391,2020-02-17 11:00:00,4.78,8.12,0.3236550033193628,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1392,2020-02-17 11:15:00,4.77,8.12,0.3215607617162479,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1393,2020-02-17 11:30:00,4.78,8.13,0.3221670610254683,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1394,2020-02-17 13:15:00,4.79,8.15,0.32128652405458213,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1395,2020-02-17 13:30:00,4.8,8.14,0.32485631920495384,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1396,2020-02-17 13:45:00,4.82,8.14,0.32901432935361763,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1397,2020-02-17 14:00:00,4.81,8.15,0.3254531967494281,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1398,2020-02-17 14:15:00,4.82,8.17,0.32456691920801095,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1399,2020-02-17 14:30:00,4.81,8.17,0.32249007526317164,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1400,2020-02-17 14:45:00,4.82,8.22,0.31719073426879474,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1401,2020-02-17 15:00:00,4.83,8.21,0.32073491490602435,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1402,2020-02-18 09:45:00,4.82,8.19,0.32161104252479067,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1403,2020-02-18 10:00:00,5.09,8.17,0.37907082170793327,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1404,2020-02-18 10:15:00,5.0,8.2,0.3567997943018808,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1405,2020-02-18 10:30:00,5.0,8.18,0.3597520618524723,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1406,2020-02-18 10:45:00,4.96,8.17,0.35319873188233797,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1407,2020-02-18 11:00:00,4.93,8.14,0.3515793893457073,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1408,2020-02-18 11:15:00,4.94,8.14,0.35360573249093985,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1409,2020-02-18 11:30:00,4.94,8.15,0.3521214438315896,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1410,2020-02-18 13:15:00,4.97,8.18,0.3537339895269094,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1411,2020-02-18 13:30:00,4.97,8.16,0.3566934841778573,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1412,2020-02-18 13:45:00,4.94,8.17,0.34915832234533317,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1413,2020-02-18 14:00:00,4.95,8.14,0.3556279778717075,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1414,2020-02-18 14:15:00,4.95,8.16,0.3526612206499189,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1415,2020-02-18 14:30:00,4.92,8.14,0.3495489317953253,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1416,2020-02-18 14:45:00,4.93,8.16,0.3486126321239187,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1417,2020-02-18 15:00:00,4.96,8.16,0.354679384806156,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1418,2020-02-19 09:45:00,5.08,8.26,0.36385935257697066,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1419,2020-02-19 10:00:00,5.07,8.24,0.36481970508242423,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1420,2020-02-19 10:15:00,5.06,8.21,0.3672549305409172,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1421,2020-02-19 10:30:00,5.04,8.21,0.3632945293248202,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1422,2020-02-19 10:45:00,4.96,8.2,0.3487676226046166,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1423,2020-02-19 11:00:00,5.0,8.16,0.36271155650342024,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1424,2020-02-19 11:15:00,5.06,8.18,0.3716806327177462,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1425,2020-02-19 11:30:00,5.06,8.18,0.3716806327177462,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1426,2020-02-19 13:15:00,5.08,8.19,0.37414837605267226,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1427,2020-02-19 13:30:00,5.24,8.21,0.40220994557449385,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1428,2020-02-19 13:45:00,5.25,8.19,0.40706519106581407,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1429,2020-02-19 14:00:00,5.45,8.19,0.44445272313743445,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1430,2020-02-19 14:15:00,5.37,8.16,0.4341015525900933,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1431,2020-02-19 14:30:00,5.36,8.16,0.4322376191520305,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1432,2020-02-19 14:45:00,5.33,8.15,0.42810735080951146,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1433,2020-02-19 15:00:00,5.31,8.15,0.4243479478856058,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1434,2020-02-20 09:45:00,5.18,8.16,0.3980787003407116,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1435,2020-02-20 10:00:00,5.15,8.13,0.3967232291977485,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1436,2020-02-20 10:15:00,5.17,8.12,0.40208714533633594,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1437,2020-02-20 10:30:00,5.14,8.11,0.39775731214772514,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1438,2020-02-20 10:45:00,5.13,8.1,0.39730150582328405,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1439,2020-02-20 11:00:00,5.16,8.1,0.4031324261340774,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1440,2020-02-20 11:15:00,5.19,8.11,0.40743792985844873,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1441,2020-02-20 11:30:00,5.24,8.13,0.41404801285505455,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1442,2020-02-20 13:15:00,5.23,8.16,0.4076849221461516,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1443,2020-02-20 13:30:00,5.24,8.19,0.40515861279523246,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1444,2020-02-20 13:45:00,5.27,8.19,0.4108674770155525,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1445,2020-02-20 14:00:00,5.3,8.19,0.4165439350203577,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1446,2020-02-20 14:15:00,5.29,8.19,0.4146553603324896,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1447,2020-02-20 14:30:00,5.26,8.21,0.40601947399116134,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1448,2020-02-20 14:45:00,5.28,8.22,0.40834290392445594,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1449,2020-02-20 15:00:00,5.32,8.26,0.4100213943401332,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1450,2020-02-21 09:45:00,5.23,8.24,0.39589016555616396,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1451,2020-02-21 10:00:00,5.21,8.19,0.3994169702275572,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1452,2020-02-21 10:15:00,5.25,8.21,0.40411652384507546,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1453,2020-02-21 10:30:00,5.28,8.19,0.41276321218045187,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1454,2020-02-21 10:45:00,5.47,8.19,0.4481157308961714,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1455,2020-02-21 11:00:00,5.43,8.2,0.4393010158136246,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1456,2020-02-21 11:15:00,5.45,8.23,0.43856256307584474,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1457,2020-02-21 11:30:00,5.46,8.24,0.4389276772361461,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1458,2020-02-21 13:15:00,5.41,8.24,0.4297279803377225,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1459,2020-02-21 13:30:00,5.39,8.24,0.4260242724002381,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1460,2020-02-21 13:45:00,5.34,8.2,0.422587534839884,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1461,2020-02-21 14:00:00,5.34,8.19,0.4240627674343851,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1462,2020-02-21 14:15:00,5.35,8.2,0.42445844277569567,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1463,2020-02-21 14:30:00,5.41,8.19,0.4370862073206718,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1464,2020-02-21 14:45:00,5.37,8.2,0.42818979038855387,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1465,2020-02-21 15:00:00,5.34,8.21,0.4211141002136465,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1466,2020-02-24 09:45:00,5.34,8.11,0.4359298856527549,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1467,2020-02-24 10:00:00,5.29,8.12,0.4250327026862062,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1468,2020-02-24 10:15:00,5.28,8.1,0.42612194435877626,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1469,2020-02-24 10:30:00,5.24,8.03,0.4290104929656766,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1470,2020-02-24 10:45:00,5.24,8.04,0.4275058842323509,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1471,2020-02-24 11:00:00,5.28,8.06,0.43210687223112076,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1472,2020-02-24 11:15:00,5.29,8.06,0.4339990203831585,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1473,2020-02-24 11:30:00,5.32,8.05,0.4411549507609209,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1474,2020-02-24 13:15:00,5.31,8.07,0.43627359784358855,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1475,2020-02-24 13:30:00,5.35,8.08,0.44228116793643624,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1476,2020-02-24 13:45:00,5.35,8.08,0.44228116793643624,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1477,2020-02-24 14:00:00,5.6,8.1,0.48496244438170955,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1478,2020-02-24 14:15:00,5.57,8.09,0.48108435717636766,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1479,2020-02-24 14:30:00,5.58,8.13,0.47691529091532336,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1480,2020-02-24 14:45:00,5.54,8.09,0.47568380399636756,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1481,2020-02-24 15:00:00,5.6,8.11,0.483470830421755,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1482,2020-02-25 09:45:00,5.69,7.97,0.5204664324824251,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1483,2020-02-25 10:00:00,6.16,7.94,0.6043921865055737,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1484,2020-02-25 10:15:00,6.16,7.95,0.6028705337418445,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1485,2020-02-25 10:30:00,6.16,7.94,0.6043921865055737,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1486,2020-02-25 10:45:00,6.16,7.93,0.6059157569166451,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1487,2020-02-25 11:00:00,6.16,7.88,0.6135625437082648,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1488,2020-02-25 11:15:00,6.15,7.77,0.628932993765474,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1489,2020-02-25 11:30:00,6.16,7.81,0.6243499584656902,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1490,2020-02-25 13:15:00,6.16,7.9,0.6104980225206267,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1491,2020-02-25 13:30:00,6.16,7.87,0.6150977222779572,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1492,2020-02-25 13:45:00,6.16,7.91,0.6089686700571206,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1493,2020-02-25 14:00:00,6.16,7.91,0.6089686700571206,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1494,2020-02-25 14:15:00,6.16,7.9,0.6104980225206267,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1495,2020-02-25 14:30:00,6.16,7.92,0.6074412498145494,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1496,2020-02-25 14:45:00,6.16,7.94,0.6043921865055737,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1497,2020-02-25 15:00:00,6.16,7.95,0.6028705337418445,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1498,2020-02-26 09:45:00,6.47,7.99,0.6459023339747805,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1499,2020-02-26 10:00:00,6.28,8.11,0.5980742131607588,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1500,2020-02-26 10:15:00,6.32,8.18,0.5940333575771382,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1501,2020-02-26 10:30:00,6.32,8.18,0.5940333575771382,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1502,2020-02-26 10:45:00,6.25,8.18,0.5828956131666823,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1503,2020-02-26 11:00:00,6.34,8.14,0.6031191697402432,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1504,2020-02-26 11:15:00,6.32,8.17,0.595512199304268,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1505,2020-02-26 11:30:00,6.45,8.18,0.6143942802260531,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1506,2020-02-26 13:15:00,6.43,8.19,0.6098116527118096,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1507,2020-02-26 13:30:00,6.35,8.17,0.6002478040501023,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1508,2020-02-26 13:45:00,6.31,8.15,0.5968917891848802,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
1509,2020-02-26 14:00:00,6.29,8.12,0.5981755275283474,3,0,0,0,0.0,4676.0199999999995,4676.0199999999995
